,League,Team,Season,Gen..Role,DAVIES_TOTAL,DAVIES_weighted,League_DAVIES,Raw_League_DAVIES,SD_League,Raw_SD_League,Z,Manager,Wage Bill
9180,Serie A M,Roma,2021-2022,Deep Midfielder,5.79,5.79,1.363914321,1.3585,2.087625661,2.676911565,2.120152938,Jose Mourinho,
9181,Serie A M,Roma,2021-2022,Dribbler,1.67,1.847944554,0.863751302,0.699473684,1.961248557,3.728299394,0.501819746,Jose Mourinho,
9182,Serie A M,Roma,2021-2022,Finisher,3.88,2.662319224,1.418425271,0.79,2.065976468,4.528388815,0.602085247,Jose Mourinho,
9183,Serie A M,Roma,2021-2022,Midfielder,3.32,2.553263781,1.755060682,2.542,1.754739631,3.775120214,0.454884066,Jose Mourinho,
9184,Serie A M,Roma,2021-2022,Wide Def,2.02,1.092503492,1.354375757,1.9375,1.217389056,3.630036791,-0.215109758,Jose Mourinho,
9185,Serie A M,Roma,2022-2023,Central Def,2.17,1.706468689,0.978021975,0.8265,0.932083719,3.358441485,0.781524985,Jose Mourinho,
9186,Serie A M,Roma,2022-2023,Creator,6.86,2.429388669,0.941999835,0.889,1.391744223,3.081679139,1.068722836,Jose Mourinho,
9187,Serie A M,Roma,2022-2023,Deep Midfielder,3.69,1.857323615,0.667274838,0.346,1.014863977,2.225551144,1.172618995,Jose Mourinho,
9188,Serie A M,Roma,2022-2023,Dribbler,-3.29,-1.031142989,0.602992298,1.200526316,1.444610674,3.292682921,-1.131194249,Jose Mourinho,
9189,Serie A M,Roma,2022-2023,Finisher,1.82,1.648074963,1.275004747,1.254,1.987456737,3.803613794,0.187712371,Jose Mourinho,
9190,Serie A M,Roma,2022-2023,Midfielder,-1.75,-0.816255924,1.477512377,1.5725,1.532661343,2.944670252,-1.496591736,Jose Mourinho,
9191,Serie A M,Roma,2022-2023,Wide Def,-1.63,-0.004861523,0.871044416,0.8115,0.819061521,2.390270355,-1.06940189,Jose Mourinho,
9192,Serie A M,Roma,2023-2024,Central Def,-0.25,0.554612961,0.485372199,-0.0785,0.542678504,2.597750596,0.12759076,NA,
9193,Serie A M,Roma,2023-2024,Creator,1.08,0.715712634,0.925106578,0.75,0.914202423,1.812539655,-0.229045492,NA,
9194,Serie A M,Roma,2023-2024,Deep Midfielder,2.08,2.08,0.425901199,0.097368421,1.142684233,2.265065224,1.44755546,NA,
9195,Serie A M,Roma,2023-2024,Dribbler,0.12,0.12,0.884036474,1.028,1.631191822,2.643589267,-0.468391555,NA,
9196,Serie A M,Roma,2023-2024,Finisher,2.68,2.020650015,1.446325867,1.9305,1.335604239,3.939256509,0.430010725,NA,
9197,Serie A M,Roma,2023-2024,Midfielder,4.26,2.516350148,0.660108865,0.5665,1.208662457,2.414027591,1.53578137,NA,
9198,Serie A M,Roma,2023-2024,Wide Def,-3.58,-0.453096203,0.676419084,0.6845,0.878453902,2.903577603,-1.285799157,NA,
9199,Serie A M,SPAL,2017-2018,Central Def,2.43,1.830648737,1.342397612,1.407,1.138068228,3.940022843,0.429017447,Leonardo Semplici,
9200,Serie A M,SPAL,2017-2018,Creator,-1.08,-1.08,0.873566663,0.7795,1.824320619,3.611824841,-1.070846123,Leonardo Semplici,
9201,Serie A M,SPAL,2017-2018,Deep Midfielder,2.98,2.98,1.480991688,0.8145,1.648410696,2.323172683,0.9093658,Leonardo Semplici,
9202,Serie A M,SPAL,2017-2018,Dribbler,-2.29,-2.29,2.163151985,2.341764706,3.013400882,5.922962978,-1.477782797,Leonardo Semplici,
9203,Serie A M,SPAL,2017-2018,Finisher,-0.42,0.533888629,2.504073681,3.1695,2.330527317,3.959956771,-0.84538166,Leonardo Semplici,
9204,Serie A M,SPAL,2017-2018,Midfielder,-4.21,-0.164863379,1.121025153,0.220555556,1.844459885,4.343283486,-0.697162645,Leonardo Semplici,
9205,Serie A M,SPAL,2017-2018,Wide Def,-0.68,0.918284839,0.912355023,0.2265,0.852042445,3.241928073,0.006959531,Leonardo Semplici,
9206,Serie A M,SPAL,2018-2019,Central Def,4.15,1.610122224,1.041896962,1.0575,0.767310007,3.117586575,0.740541967,Leonardo Semplici,
9207,Serie A M,SPAL,2018-2019,Creator,1.72,1.351042604,1.8511584,2.4185,2.444775109,4.226553,-0.204565154,Leonardo Semplici,
9208,Serie A M,SPAL,2018-2019,Deep Midfielder,-1.47,-0.39137505,1.128085205,0.8595,1.654522081,2.606509008,-0.918368072,Leonardo Semplici,
9209,Serie A M,SPAL,2018-2019,Dribbler,2.98,2.98,1.957328203,2.908947368,2.014498373,3.567499739,0.507655807,Leonardo Semplici,
9210,Serie A M,SPAL,2018-2019,Finisher,-2.17,0.501145223,1.873701575,1.051,2.474100568,4.980769228,-0.55476983,Leonardo Semplici,
9211,Serie A M,SPAL,2018-2019,Midfielder,-3.53,-0.089859564,0.853245268,-0.445789474,1.505926975,3.927790326,-0.626261996,Leonardo Semplici,
9212,Serie A M,SPAL,2018-2019,Wide Def,1.17,1.966575576,1.313935134,1.6105,0.99953457,3.275924096,0.652944343,Leonardo Semplici,
9213,Serie A M,SPAL,2019-2020,Central Def,-2.18,0.25425487,1.040437039,0.7405,0.77187443,2.790516789,-1.018536356,NA,
9214,Serie A M,SPAL,2019-2020,Creator,-1.54,0.303564248,1.464109753,1.47,2.63447964,4.342631994,-0.440521721,NA,
9215,Serie A M,SPAL,2019-2020,Deep Midfielder,0.63,0.543115769,0.80849768,0.4725,1.453516818,2.188346829,-0.182579181,NA,
9216,Serie A M,SPAL,2019-2020,Dribbler,-3.58,-1.738298443,1.160266377,1.432105263,2.391127128,4.635303633,-1.212216944,NA,
9217,Serie A M,SPAL,2019-2020,Finisher,-5.57,0.354118377,1.762281922,1.43,2.502623589,5.289575647,-0.562674927,NA,
9218,Serie A M,SPAL,2019-2020,Midfielder,-1.99,-0.996001267,0.877905811,1.097,1.853714735,3.305654008,-1.010892907,NA,
9219,Serie A M,SPAL,2019-2020,Wide Def,-1.26,0.51533234,0.996208769,0.555,1.131490845,3.104925628,-0.424993655,NA,
9220,Serie A M,Salernitana,2021-2022,Central Def,-5.83,-0.169876801,0.816160621,0.389,0.823192524,3.739488988,-1.197821159,NA,
9221,Serie A M,Salernitana,2021-2022,Creator,-4.99,-0.928695805,1.069638972,0.757,1.90413482,3.528426069,-1.049471264,NA,
9222,Serie A M,Salernitana,2021-2022,Deep Midfielder,-0.89,-0.338242059,1.363914321,1.3585,2.087625661,2.676911565,-0.815355172,NA,
9223,Serie A M,Salernitana,2021-2022,Dribbler,-2.88,-2.88,0.863751302,0.699473684,1.961248557,3.728299394,-1.908861214,NA,
9224,Serie A M,Salernitana,2021-2022,Finisher,-1.44,0.212106963,1.418425271,0.79,2.065976468,4.528388815,-0.583897409,NA,
9225,Serie A M,Salernitana,2021-2022,Midfielder,-0.61,0.096973103,1.755060682,2.542,1.754739631,3.775120214,-0.944919434,NA,
9226,Serie A M,Salernitana,2021-2022,Wide Def,-3.06,-0.033046925,1.354375757,1.9375,1.217389056,3.630036791,-1.139670736,NA,
9227,Serie A M,Salernitana,2022-2023,Central Def,-2.93,0.008835305,0.978021975,0.8265,0.932083719,3.358441485,-1.039806457,NA,
